,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,PrecioBotella,Etiqueta,Clasificacion,Region,prop_missings,aleatorio,aleatorio2,Acidez_ident,AcidoCitrico_raiz4,Azucar_raiz4,CloruroSodico_exp,Densidad_raiz4,pH_ident,Sulfatos_raiz4,Alcohol_sqr,CalifProductor_ident,PrecioBotella_raiz4,aleatorio_raiz4,aleatorio2_log,Compra
3551,2.08,0.49,38.7,0.534,1.07238,3.12,0.26,9.3,5,1.57,B,Desc,1.0,0.0,0.3797460244409724,0.6369140608880872,4.1301,1.2854187742853884,3.410550852489493,4.238036193326745,1.1874073306022386,4.350099999999999,1.245973385399232,86.49186001000001,5.0001,1.2661568398219183,0.7851164780844441,-0.45087321056590657,0
3552,0.29,1.09,56.4,0.056,0.98988,3.75,0.35,3.4,3,2.4,R,***,2.0,7.6923076923076925,0.5736335613189992,0.9826303158718952,2.3401,1.3508723695134868,3.517004537829421,2.6276765114756553,1.1748912782660756,4.9801,1.2574460038286217,11.56068001,3.0001,1.357916053210368,0.8703599141102613,-0.017361984778442557,1
3553,0.48,0.32,-20.1,-0.221,0.98481,2.89,0.35,17.5,2,1.78,R,**,1.0,0.0,0.1554822668315693,0.31402736635723694,2.5301,1.264923416533519,2.9574369915326324,1.9919219964757726,1.1741089505265532,4.1201,1.2574460038286217,306.25350001,2.0001,1.2912641820289257,0.6281575905695789,-1.1577735604372517,1
3554,0.52,-0.45,14.0,0.386,0.97786,3.72,0.38,11.8,4,1.93,R,****,3.0,0.0,0.712858025428242,0.27020101645074446,2.5701,1.156696238110363,3.2429397488191145,3.655014279375527,1.1730339811372033,4.9501,1.2612013346324789,139.24236001,4.0001,1.3083399737549222,0.9189315127811394,-1.3080061766975681,1
3555,1.12,0.49,-43.2,0.253,1.00542,3.38,0.53,9.7,2,1.0,R,Desc,2.0,0.0,0.765111491657621,0.47600679742291585,3.1701,1.2854187742853884,2.703245679702778,3.1998374127523697,1.1772794965199076,4.610099999999999,1.2794925151991605,94.09194000999999,2.0001,1.1892219798129464,0.9353224401425787,-0.7419922163978127,0
3556,0.43,0.34,8.3,0.037,1.02884,3.31,0.64,15.1,4,5.55,R,Desc,1.0,0.0,0.7612864576418874,0.4203523143275796,2.4801,1.2673866690002664,3.2003241999959826,2.5782219637100847,1.1808515019307937,4.5401,1.2924237860693326,228.01302001,4.0001,1.599786334157161,0.9341515751326154,-0.8662873409950945,1
3557,0.67,1.69,36.1,-0.666,0.99502,4.12,1.01,12.5,3,3.97,R,**,1.0,0.0,0.00703453673342902,0.7302250054468519,2.7201,1.4079943116586355,3.394046691298515,1.276471971304438,1.1756828152821903,5.350099999999999,1.3332917949339218,156.25250001,3.0001,1.4931082040204522,0.29177121306947035,-0.3141868333856076,1
3558,0.41,0.31,-54.4,0.268,0.99824,3.38,1.22,10.1,3,4.42,MB,Desc,3.0,7.6923076923076925,0.02192378559020669,0.0830282350853937,2.4601,1.263686374530769,2.548756638917008,3.248196762331091,1.1761778675707222,4.610099999999999,1.3549107762513617,102.01202000999999,3.0001,1.5258148059658094,0.385724254716176,-2.486678796666314,0
3559,0.28,0.22,40.2,0.582,1.01159,4.26,0.48,9.5,3,1.0,B,**,2.0,0.0,0.8591636860141348,0.21751518846358164,2.3301000000000003,1.2523859599370715,3.4199645449448415,4.446423210241446,1.1782236965241453,5.4901,1.2734827462711917,90.25190001,3.0001,1.1892219798129464,0.9628216523795843,-1.5247625432862184,1
3560,0.65,-0.3,21.4,-0.28,0.95533,3.73,0.38,8.1,3,1.91,M,*,3.0,0.0,0.9511835979634866,0.9404322096428894,2.7001,1.1802011375878914,3.2958739499671905,1.8777983497106354,1.1695287510925776,4.9601,1.2612013346324789,65.61162001,3.0001,1.30610165040493,0.9876210985295837,-0.061248196452208706,1
3561,0.2,0.29,-48.5,0.047,1.01391,3.84,0.45,10.4,3,5.83,B,**,3.0,0.0,0.5058697072062892,0.3292519525644493,2.2501,1.2612013346324789,2.633519235382313,2.6041335252254427,1.1785781414521936,5.0701,1.269835642138463,108.16208001,3.0001,1.6166156008688837,0.8434421498244874,-1.110453613194002,1
3562,1.74,0.57,1.0,0.114,0.94369,1.76,-0.17,6.6,2,2.03,R,**,3.0,0.0,0.07760510399931919,0.6189328625243564,3.7901000000000002,1.2947336747987865,3.143131605466679,2.784588203086447,1.167705375846165,2.9901000000000004,1.1862378601912482,43.561320009999996,2.0001,1.319362816879954,0.5281650752691627,-0.4795039545357302,1
3563,0.56,0.22,8.9,0.467,1.04555,4.32,0.51,11.4,2,1.03,R,**,3.0,0.0,0.7249804064735432,0.2693359835240593,2.6101,1.2523859599370715,3.204890662723106,3.9633911110907514,1.183380425563436,5.5501000000000005,1.277098782283054,129.96228001,2.0001,1.1936564738506834,0.9228123755542542,-1.3112108828260793,1
3564,0.2,-0.45,1.4,0.047,1.02628,3.38,0.35,10.1,3,3.23,M,**,2.0,0.0,0.3572759267821277,0.6918077426715078,2.2501,1.156696238110363,3.1463470862848397,2.6041335252254427,1.1804626281599657,4.610099999999999,1.2574460038286217,102.01202000999999,3.0001,1.4341271529430542,0.7732421928889612,-0.3682194795499928,1
3565,0.33,1.32,134.9,0.527,0.99416,3.15,0.41,9.2,2,6.32,M,*,2.0,0.0,0.06698854093842255,0.7063915842130122,2.3801,1.3736166591055265,3.900657296008774,4.208473530009179,1.1755504904747838,4.3801,1.264923416533519,84.64184000999998,2.0001,1.6448611893294809,0.509148244673156,-0.3473625331589746,1
3566,0.21,0.28,7.0,-0.043,0.9727,1.96,0.57,9.9,4,1.25,MM,Desc,3.0,0.0,0.9489408604391265,0.8781107685798114,2.2601,1.2599532861839393,3.190362586346216,2.3799988393138305,1.1722339585537631,3.1901,1.2842400737095656,98.01198001,4.0001,1.2247584794411392,0.9870385506146623,-0.12980312987175624,1
3567,0.26,0.39,29.2,0.454,1.02444,4.07,0.58,7.5,2,1.89,R,***,3.0,7.6923076923076925,0.43642144702734764,0.021076417383724344,2.3101,1.2734827462711917,3.349039320781487,3.9122004866381115,1.1801828875722278,5.3001000000000005,1.2854187742853884,56.251500009999994,2.0001,1.303851759791075,0.8128855678326427,-3.852153138851051,1
3568,-0.29,-0.39,-43.7,-0.018,1.00254,3.09,-0.99,7.6,3,1.36,M,**,2.0,16.666666666666664,0.4040502582236898,0.5076757841676307,1.7600999999999998,1.1662691846687436,2.6968955287331164,2.440248796779061,1.176837989036867,4.3201,1.0378243513528551,57.76152000999999,3.0001,1.2394602440000624,0.7973811694797831,-0.677601967348269,1
3569,0.23,-0.11,62.4,-0.118,0.94885,4.31,0.36,9.5,2,1.52,B,**,2.0,0.0,0.5613738419563612,0.6746542425727281,2.2801,1.2080919712364773,3.550989183055307,2.208028420642923,1.1685147295784242,5.540099999999999,1.2587015179069687,90.25190001,2.0001,1.2599532861839393,0.8656735820484497,-0.3933214526313191,1
3570,0.88,0.47,3.6,0.055,0.93405,2.19,0.66,8.4,2,2.18,M,Desc,3.0,0.0,0.6083259652909312,0.9482046564533146,2.9301,1.283058118665015,3.163858403911275,2.6250501483645987,1.1661888026921037,3.4201,1.2947336747987865,70.56168001,2.0001,1.3353963787579999,0.8832263890060313,-0.05301877525611925,0
3571,0.29,0.53,18.15,0.047,0.9992,3.22,-0.87,9.6,3,3.83,B,*,3.0,0.0,0.3499132210573418,0.11371051836736756,2.3401,1.2901014454400852,3.2729416906528503,2.6041335252254427,1.1763253399049107,4.4501,1.0636799533737422,92.16192000999999,3.0001,1.4824806400940265,0.7692297144625532,-2.1727147947529986,1
3572,0.39,0.97,2.3,0.091,0.98537,3.16,1.73,7.9,8,1.66,B,Desc,3.0,0.0,0.28739192342612974,0.8979746503636469,2.4401,1.3385347189289332,3.153546089735991,2.7212735836340283,1.17419543832709,4.3901,1.4034945471393172,62.41158001,8.0001,1.277098782283054,0.7323167183368251,-0.10743800494267967,0
3573,1.32,0.2,127.1,0.314,1.0445,3.14,0.61,7.8,2,1.7,R,Desc,2.0,0.0,0.6603050176869871,0.15724672651317984,3.3701000000000003,1.249832766442518,3.8673773071165325,3.4011037115900575,1.183221993389829,4.3701,1.2889355564861567,60.841560009999995,2.0001,1.2818728881073684,0.9015111666856636,-1.848937772899797,0
3574,0.24,0.56,4.3,0.044,0.97323,2.61,0.44,13.3,4,2.32,M,Desc,2.0,0.0,0.7865588881101985,0.8056130368816039,2.2901000000000002,1.2935802771829035,3.1693696819285155,2.596332831540813,1.172316206919226,3.8401,1.2686129284109968,176.89266001000001,4.0001,1.3498570875049054,0.9418075353621063,-0.21595620850425667,0
3575,-0.95,0.32,5.6,0.551,0.9991,3.38,0.77,14.0,5,2.02,M,Desc,2.0,0.0,0.026758451442675635,0.7721347536448713,1.1000999999999999,1.264923416533519,3.179529290755167,4.310698689887369,1.1763099807911561,4.610099999999999,1.3072222493133268,196.00280001,5.0001,1.3182729198565015,0.4052515565320916,-0.25839216880245197,0
3576,0.23,-1.61,-14.5,0.378,0.93971,2.07,0.37,9.2,2,1.22,R,****,3.0,7.6923076923076925,0.25498752081058607,0.9997190701217626,2.2801,0.8909480259244338,3.0101346398907673,3.6258908143257034,1.167079955265646,3.3001,1.2599532861839393,84.64184000999998,2.0001,1.2206555615733703,0.7107555218455045,-0.00012338737163942301,1
3577,-0.18,-0.39,-16.6,-0.381,0.9972,3.86,0.68,11.3,7,1.01,R,Desc,3.0,0.0,0.7217993699880972,0.9806875424472182,1.8700999999999999,1.1662691846687436,2.9906984970349915,1.6974039574020052,1.1760180432522993,5.0901,1.2970312663071888,127.69226001000001,7.0001,1.1907056541051355,0.9217987348208029,-0.019340739565703275,0
3578,0.23,0.35,-22.1,-0.462,0.9912,3.91,0.48,10.8,3,3.92,M,Desc,1.0,0.0,0.7331262936057419,0.6984305739131788,2.2801,1.268612928410997,2.937914914298669,1.5653352213492413,1.1750947050381804,5.1401,1.2734827462711917,116.64216001000001,3.0001,1.489338726720087,0.9253929529171191,-0.3586939464222591,0
3579,0.22,-0.65,49.55,0.044,1.0178,3.24,0.04,9.0,1,1.38,MM,**,3.0,0.0,0.9646341296751573,0.8482753272081203,2.2701000000000002,1.1229388555249509,3.4769606785534934,2.596332831540813,1.1791717311833994,4.4701,1.216510848771234,81.00180001,1.0001,1.2420778042859848,0.991093410171445,-0.1643643048894294,1
3580,0.035,0.48,2.2,0.115,0.94791,3.24,1.83,5.5,2,2.18,R,***,3.0,0.0,0.025697997932657146,0.17693890141210844,2.0851,1.2842400737095656,3.1527486328762078,2.7873741840478496,1.168367414426821,4.4701,1.4124513431987415,30.25110001,2.0001,1.3353963787579999,0.4012080055353016,-1.7310607709236425,1
3581,-1.0,0.01,88.6,0.046,0.99093,4.28,1.57,11.3,1,2.48,R,**,1.0,0.0,0.23061220625580947,0.5482298598462062,1.0500999999999998,1.2247584794411392,3.689014006892676,2.6015306933330664,1.1750531036112113,5.5100999999999996,1.3887966286741709,127.69226001000001,1.0001,1.3658340357593186,0.6931394954800465,-0.6007732893169699,1
3582,-1.17,0.28,-48.4,0.032,0.95678,2.77,0.87,4.9,4,3.0,M,Desc,3.0,0.0,0.8465499520108267,0.31855063788918325,0.8800999999999999,1.2599532861839393,2.6348869396940358,2.5653630280201973,1.169755293294778,4.0001,1.3182729198565015,24.01098001,4.0001,1.414222401124997,0.9592690175552459,-1.1434793659915137,1
3583,0.585,0.2,64.9,0.417,1.01688,3.2,0.51,8.8,2,5.83,R,Desc,2.0,0.0,0.05623647322457648,0.40472793859046685,2.6351,1.249832766442518,3.5648659107441336,3.770094245674101,1.179031425852567,4.4300999999999995,1.277098782283054,77.44176001000001,2.0001,1.6166156008688837,0.4874323063224053,-0.9041509957836592,0
3584,-0.64,0.17,17.75,-0.141,0.99916,3.13,0.48,8.8,2,3.91,B,*,2.0,0.0,0.326249115018751,0.22739848883273284,1.4100999999999997,1.245973385399232,3.270085720363851,2.157823338599489,1.1763191963316042,4.360099999999999,1.2734827462711917,77.44176001000001,2.0001,1.4885813868194322,0.7558890999955481,-1.4803587458637755,1
3585,-1.15,1.38,-42.1,-0.259,0.997,3.2,-0.41,4.7,5,2.42,MM,**,1.0,0.0,0.8000371173744524,0.3895818062111842,0.9000999999999999,1.3793679850856047,2.7170605997968114,1.9176490832530606,1.1759873003348449,4.4300999999999995,1.1485331950731228,22.09094001,5.0001,1.3599085401587048,0.9458154192147901,-0.9422770803852278,1
3586,1.7,-0.8,7.35,0.025,0.98562,4.17,1.15,18.2,3,4.85,R,***,3.0,0.0,0.03702188552097585,0.8754160999292981,3.7501,1.0954641326594459,3.1930537397389767,2.5474681918212734,1.1742340427827598,5.4001,1.347819623074286,331.24364001,3.0001,1.5552163826480823,0.4392750130913752,-0.13287600738172248,1
3587,0.64,1.05,-6.8,0.045,1.0,2.61,1.11,4.5,2,5.35,M,*,3.0,7.6923076923076925,0.6031912402474224,0.15658658571434148,2.6901,1.3467974162451317,3.078358567274588,2.5989304629716,1.1764481911619018,3.8401,1.3437167487060648,20.25090001,2.0001,1.5874320380688638,0.8813573434471765,-1.8531405111236314,1
3588,0.21,1.51,2.2,-0.349,0.9862,3.2,0.57,10.0,3,5.03,M,***,3.0,0.0,0.9883693742273365,0.8764493526706597,2.2601,1.3915881189563788,3.1527486328762078,1.7525992995917539,1.1743235904593474,4.4300999999999995,1.2842400737095656,100.00200000999999,3.0001,1.567043775090976,0.9971332031175635,-0.13169661652561848,1
3589,0.32,0.68,60.7,0.543,0.9976,3.23,-0.63,12.6,6,5.56,B,Desc,3.0,0.0,0.8958004051449829,0.2898871341575002,2.3701,1.3072222493133268,3.541459256114243,4.276350675614575,1.1760795218552127,4.4601,1.1103708188177817,158.76252000999997,6.0001,1.6003965810445169,0.9729232570103625,-1.2377202841609245,0
3590,-0.65,0.69,16.7,0.039,0.99985,3.58,0.45,4.4,2,4.26,M,Desc,2.0,0.0,0.2747536708464212,0.033306609672246745,1.4001,1.3083399737549222,3.2625529834717053,2.583383567520781,1.1764251594827295,4.8101,1.269835642138463,19.360880010000002,2.0001,1.514427545037509,0.7241355648356484,-3.397280269849057,1
3591,-0.52,0.42,-28.2,0.062,0.94587,3.04,2.01,9.2,3,3.03,M,Desc,3.0,0.0,0.37681510720374756,0.1255197043804811,1.5300999999999998,1.277098782283054,2.875836451693201,2.643489963460135,1.1680475173764866,4.270099999999999,1.4281569660953537,84.64184000999998,3.0001,1.4168665768547284,0.7835980248926647,-2.074038130443752,1
3592,-0.18,1.75,3.6,0.563,0.993,4.2,0.55,6.7,2,2.07,R,**,1.0,0.0,0.6348523855474771,0.7589739266516673,1.8700999999999999,1.4133377044060271,3.163858403911275,4.362738689686311,1.1753719350348266,5.4300999999999995,1.2818728881073684,44.89134001,2.0001,1.3236956157170052,0.892697978984729,-0.2755802929118773,1
3593,0.27,0.3,57.3,0.909,0.97944,3.16,1.68,9.6,2,1.11,R,*,1.0,0.0,0.43801817446327473,0.057769463378637864,2.3201,1.2624456889436466,3.5221652299834196,6.166306276131618,1.173278622257872,4.3901,1.3989510812454604,92.16192000999999,2.0001,1.2052461680690418,0.8136277112728332,-2.848571448851003,1
3594,-1.62,0.47,67.25,-0.398,1.01087,3.19,0.41,4.3,2,1.05,M,*,1.0,0.0,0.09630991151801904,0.3324401883951761,0.4300999999999997,1.283058118665015,3.5777639001434847,1.6687919809940845,1.178113631305246,4.4201,1.264923416533519,18.490860009999995,2.0001,1.1965855704530963,0.5573874878898244,-1.1008215116640967,1
3595,0.34,0.3,8.4,0.051,1.02188,3.48,-0.64,9.0,3,1.98,B,Desc,1.0,7.6923076923076925,0.18820687162676897,0.8959982413997237,2.3901,1.2624456889436466,3.2010866351067104,2.61457092019977,1.1797933520589683,4.7101,1.1085401487964905,81.00180001,3.0001,1.3138860735020144,0.6588423039193829,-0.10964100665930829,0
3596,-0.45,0.29,16.85,-0.082,1.01405,2.9,0.38,14.8,3,1.29,M,Desc,3.0,0.0,0.3743376000517965,0.30001176527279616,1.6000999999999999,1.2612013346324789,3.2636322856335527,2.2889655714776067,1.1785995201417614,4.1301,1.2612013346324789,219.04296001,3.0001,1.2301656943727042,0.7823075549228422,-1.2034085788933706,0
3597,0.29,0.31,-14.1,0.226,0.9662,3.27,0.41,4.9,2,1.71,M,***,3.0,7.6923076923076925,0.5454705638227662,0.3634306274138871,2.3401,1.263686374530769,3.0137943803633376,3.114597716752668,1.1712238411361362,4.5001,1.264923416533519,24.01098001,2.0001,1.283058118665015,0.8594787620413887,-1.0117334322448597,1
3598,-0.98,0.32,14.5,-0.185,0.99412,3.14,1.09,18.6,2,2.16,R,*,3.0,0.0,0.5699522234376941,0.607498593766301,1.0700999999999998,1.264923416533519,3.2465987152855367,2.064937583400483,1.1755443347449617,4.3701,1.3416511385466219,345.96372001000003,2.0001,1.3332917949339218,0.8689606603212677,-0.4981461098223298,1
3599,0.27,2.88,-27.7,0.103,0.96894,4.32,0.44,6.2,4,1.49,MM,Desc,3.0,7.6923076923076925,0.7575415658827279,0.2681587046298398,2.3201,1.5042485821086784,2.8810776475888105,2.7541255844192847,1.1716499630358939,5.5501000000000005,1.2686129284109968,38.44124001,4.0001,1.2561867176898298,0.9330009610009793,-1.3155889391578057,1
3600,0.33,0.36,22.3,-0.505,0.99592,3.49,-0.46,10.6,4,5.47,R,***,3.0,0.0,0.4178458144523276,0.5522416114095475,2.3801,1.269835642138463,3.302140554889473,1.499452437803535,1.1758212469029459,4.7201,1.1401922912252656,112.36212000999998,4.0001,1.594879031571917,0.8040985086080328,-0.5934843753191619,1
3601,-0.1,0.27,107.3,0.04,0.9792,4.68,-0.77,10.3,1,3.9,MB,***,2.0,0.0,0.6673571296623935,0.9372473031667616,1.9500999999999997,1.258701517906969,3.7788039416356574,2.585968243210757,1.1732414714378119,5.9101,1.0838711060373245,106.09206001000001,1.0001,1.487822889224452,0.9039078705557252,-0.06464001611705956,1
3602,-1.12,0.12,-7.7,0.046,0.99305,3.03,0.71,10.3,1,2.21,MB,***,3.0,0.0,0.03855659911777798,0.5065372190806565,0.9300999999999997,1.2394602440000624,3.0706163804725715,2.6015306933330664,1.1753796330683237,4.2600999999999996,1.3004549272812724,106.09206001000001,1.0001,1.3385347189289332,0.4437331369488265,-0.679846489823416,1
3603,0.18,1.85,2.0,0.445,1.01939,3.49,0.37,10.8,1,2.61,B,*,3.0,16.666666666666664,0.18727017017605319,0.9263112627494811,2.2301,1.422110953784328,3.1511519013236557,3.877148652113293,1.1794140973875051,4.7201,1.2599532861839393,116.64216001000001,1.0001,1.3784144208499975,0.6580219372527768,-0.0763748950558837,1
3604,0.28,0.3,-29.9,1.148,0.99022,2.07,0.33,12.1,3,1.0,MM,Desc,2.0,0.0,0.3037793144987868,0.24969205683024642,2.3301000000000003,1.2624456889436466,2.8577986139386855,7.831076620689359,1.174943686174512,3.3001,1.2549236329410878,146.41242000999998,3.0001,1.1892219798129464,0.742532603867707,-1.3868961143420377,1
3605,0.21,-0.03,-61.6,0.075,0.98179,3.2,0.46,8.6,2,1.07,R,***,1.0,0.0,0.0994329588641687,0.1676155423178014,2.2601,1.2192786834809703,2.432301016452554,2.6780796789989973,1.1736422043888455,4.4300999999999995,1.271054834012655,73.96172001,2.0001,1.1994933134354915,0.5618424470940695,-1.7851428527756308,1
3606,0.32,0.72,13.1,0.05,0.998,1.34,0.49,8.8,3,3.97,R,*,3.0,0.0,0.32448875802189747,0.5099017927524985,2.3701,1.3116760709385378,3.2363222262387588,2.611957656129378,1.1761409908184055,2.5701000000000005,1.274691513076216,77.44176001000001,3.0001,1.4931082040204522,0.7548680510239589,-0.6732282014623008,1
3607,0.23,-0.57,42.2,-0.91,0.99975,3.12,1.99,5.1,4,1.29,R,***,3.0,7.6923076923076925,0.12216736644141157,0.6107018716065707,2.2801,1.13680406795298,3.4323964549592363,1.0001000050001667,1.176409804278404,4.350099999999999,1.4264373692695203,26.011020009999996,4.0001,1.2301656943727042,0.5914630676347776,-0.492888425292471,1
3608,-0.73,0.49,-14.7,-0.12,0.9978,3.24,-1.16,9.5,8,3.18,R,Desc,2.0,7.6923076923076925,0.6709651447134561,0.9405696977429959,1.3200999999999998,1.2854187742853884,3.0082997527413267,2.203616776915912,1.1761102575415536,4.4701,0.997515758135409,90.25190001,8.0001,1.4298703737329563,0.9051267409005316,-0.061102034907084546,0
3609,0.37,-0.36,-26.7,0.053,0.9924,3.21,0.62,16.8,2,1.25,MM,Desc,1.0,0.0,0.8919643380666187,0.8606998421384434,2.4201,1.1709685674018635,2.8914750503584763,2.6198052946698485,1.1752795468328698,4.440099999999999,1.2901014454400852,282.24336001,2.0001,1.2247584794411392,0.9718802460331867,-0.14982641863621854,0
3610,0.16,0.64,-68.2,0.05,0.98304,3.15,0.51,7.6,4,4.54,MM,Desc,3.0,0.0,0.028709914254540392,0.7969487440517905,2.2101,1.3027224329743134,2.3085004700268623,2.611957656129378,1.1738354615512823,4.3801,1.277098782283054,57.76152000999999,4.0001,1.5341908949203604,0.41239103752721706,-0.2267672412423421,0
3611,0.4,-0.39,1.1,0.048,0.9929,3.01,0.42,9.3,3,4.78,R,**,2.0,0.0,0.5366273890188352,0.26069060306133807,2.4501,1.1662691846687436,3.1439364009202277,2.606738961251562,1.1753565385140559,4.2401,1.2661568398219183,86.49186001000001,3.0001,1.5505430833106764,0.8559752862035109,-1.3438168295470614,1
3612,0.25,1.75,14.0,0.069,0.97168,2.98,0.47,15.2,2,1.0,M,Desc,1.0,0.0,0.1717327481750376,0.03388797530165788,2.3001,1.4133377044060271,3.2429397488191145,2.6620593100928,1.1720756205085192,4.2101,1.2722705276128494,231.04304000999997,2.0001,1.1892219798129464,0.6439433203179827,-3.380056667058219,0
3613,0.25,1.68,67.3,0.562,0.99064,2.05,-2.13,22.7,3,1.65,R,**,3.0,0.0,0.4261148003566517,0.9286948054134113,2.3001,1.4070978078921492,3.5780368138124157,4.358378131639029,1.1750084156748792,3.2801,0.3765295058658462,515.29454001,3.0001,1.2758968508762987,0.8080455177196147,-0.0738054811820484,1
3614,-1.15,0.3,1.9,0.033,1.0357,4.57,0.42,14.6,2,1.93,B,***,1.0,0.0,0.10462747301350528,0.5752604563276115,0.9000999999999999,1.2624456889436466,3.1503526244796065,2.5679296741573987,1.1818916722940438,5.8001000000000005,1.2661568398219183,213.16292001,2.0001,1.3083399737549222,0.5690257054354104,-0.552658534565456,1
3615,-0.06,0.3,68.2,0.047,0.94967,3.52,2.0,14.8,2,2.34,R,***,1.0,7.6923076923076925,0.024261937788561228,0.9065576312240983,1.9900999999999998,1.2624456889436466,3.5829386156561958,2.6041335252254427,1.1686431930547696,4.7501,1.4272979445908154,219.04296001,2.0001,1.351885367487823,0.3955294902968611,-0.09792690095799494,1
3616,0.28,0.28,14.4,0.154,0.9986,3.12,0.35,8.9,3,2.67,R,*,2.0,0.0,0.902728021296741,0.12257580774143506,2.3301000000000003,1.2599532861839393,3.2458679114593756,2.8982294034613965,1.176233176196431,4.350099999999999,1.2574460038286217,79.21178001,3.0001,1.384106392470088,0.9747983928483058,-2.097741099014719,1
